assists,champLevel,combatPlayerScore,creepsPerMinDeltas_0-10,creepsPerMinDeltas_10-20,creepsPerMinDeltas_20-30,creepsPerMinDeltas_30-end,csDiffPerMinDeltas_0-10,csDiffPerMinDeltas_10-20,csDiffPerMinDeltas_20-30,csDiffPerMinDeltas_30-end,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas_0-10,damageTakenDiffPerMinDeltas_10-20,damageTakenDiffPerMinDeltas_20-30,damageTakenDiffPerMinDeltas_30-end,damageTakenPerMinDeltas_0-10,damageTakenPerMinDeltas_10-20,damageTakenPerMinDeltas_20-30,damageTakenPerMinDeltas_30-end,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,first_match_duration,first_match_id,first_match_time,goldEarned,goldPerMinDeltas_0-10,goldPerMinDeltas_10-20,goldPerMinDeltas_20-30,goldPerMinDeltas_30-end,goldSpent,id,inhibitorKills,item0,item1,item2,item3,item4,item5,item6,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,latest_match_time,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,objectivePlayerScore,participantId,pentaKills,perkPrimaryStyle,perkSubStyle,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,quadraKills,role,sightWardsBoughtInGame,summoner_id,summoner_level,summoner_name,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalPlayerScore,totalScoreRank,totalTimeCrowdControlDealt,totalUnitsHealed,total_matches,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,unrealKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas_0-10,xpDiffPerMinDeltas_10-20,xpDiffPerMinDeltas_20-30,xpDiffPerMinDeltas_30-end,xpPerMinDeltas_0-10,xpPerMinDeltas_10-20,xpPerMinDeltas_20-30,xpPerMinDeltas_30-end
19.0,8.0,0.0,1.9,0.0,0.0,0.0,2.3200000000000003,0.0,0.0,0.0,28760.0,28760.0,1236.0,-454.2599999999999,0.0,0.0,0.0,230.29999999999998,0.0,0.0,0.0,0.0,2.0,False,False,False,True,False,True,0 days 00:12:15,2738729901,2018-03-12T16:05:24.526000+00:00,7673.0,575.9000000000001,0.0,0.0,0.0,6300.0,3.0,1.0,1056.0,3100.0,3027.0,0.0,0.0,0.0,3340.0,1.0,10.0,NONE,0.0,10.0,3.0,2018-03-12T19:57:48.070000+00:00,731.0,20309.0,6615.0,401.0,0.0,0.0,0.0,0.0,3.0,0.0,8200.0,8100.0,7856.0,3202.0,3449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93820854,5,FrenchTrashToxic,5.0,53165.0,9818.0,3851.0,456.0,23.0,0.0,0.0,167.0,1.0,7,1.0,25000.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,True,273.2,0.0,0.0,0.0,392.2,0.0,0.0,0.0
7.0,9.0,0.0,0.30000000000000004,1.6,0.0,0.0,,,,,3183.0,3183.0,17280.0,,,,,601.1,721.7,0.0,0.0,9.0,0.0,False,False,False,False,False,True,0 days 00:22:23,2738692563,2018-03-12T14:15:00.849000+00:00,7520.0,237.7,386.3,0.0,0.0,2050.0,3.0,0.0,3044.0,3028.0,0.0,0.0,0.0,0.0,3340.0,0.0,1.0,JUNGLE,0.0,0.0,1.0,2018-03-14T13:14:58.164000+00:00,159.0,296.0,296.0,713.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,20309.0,2499.0,13608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NONE,0.0,93709443,3,cr7ahmed,0.0,20822.0,2911.0,14322.0,1086.0,21.0,0.0,0.0,9.0,1.0,3,0.0,216.0,115.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,True,,,,,161.89999999999998,297.7,0.0,0.0
0.0,11.0,0.0,4.3,0.0,0.0,0.0,1.3599999999999999,0.0,0.0,0.0,11129.0,6671.0,2524.0,-133.68000000000004,0.0,0.0,0.0,223.0,0.0,0.0,0.0,1.0,4.0,False,False,False,False,False,False,0 days 00:19:02,2738770316,2018-03-12T18:11:33.159000+00:00,10144.0,426.8,0.0,0.0,0.0,9205.0,2.0,0.0,3508.0,3006.0,3031.0,1051.0,0.0,0.0,3340.0,2.0,15.0,NONE,570.0,13.0,2.0,2018-03-12T18:35:03.456000+00:00,868.0,2387.0,638.0,2634.0,12.0,4.0,0.0,0.0,2.0,0.0,8000.0,8200.0,67794.0,11741.0,3635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93620944,2,Jack1799,4.0,70182.0,12380.0,6270.0,1165.0,103.0,0.0,0.0,80.0,2.0,2,0.0,0.0,0.0,0.0,2.0,0.0,15.0,1.0,0.0,7.0,True,124.00000000000003,0.0,0.0,0.0,293.2,0.0,0.0,0.0
5.0,14.0,0.0,5.5,5.3,0.0,0.0,0.7999999999999996,5.0,0.0,0.0,4921.0,4921.0,5818.0,21.10000000000001,293.5,0.0,0.0,213.20000000000002,468.79999999999995,0.0,0.0,1.0,0.0,False,False,False,False,False,True,0 days 00:25:51,2734067018,2018-03-07T03:59:52.667000+00:00,9937.0,259.3,421.3,0.0,0.0,8950.0,1.0,0.0,3092.0,3191.0,3135.0,3050.0,3158.0,0.0,3340.0,1.0,4.0,MIDDLE,0.0,4.0,1.0,2018-03-07T23:59:38.251000+00:00,1416.0,50251.0,9784.0,8381.0,0.0,0.0,0.0,0.0,1.0,0.0,8200.0,8100.0,19009.0,2484.0,2291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,93410647,4,Gourd of Mist,37.0,72001.0,12268.0,10781.0,4826.0,129.0,0.0,0.0,67.0,3.0,3,0.0,2740.0,0.0,108.0,1.0,0.0,0.0,0.0,0.0,0.0,True,153.7,344.3,0.0,0.0,503.5,486.79999999999995,0.0,0.0
12.0,11.0,0.0,0.6,0.0,0.0,0.0,-2.220446049250313e-16,0.0,0.0,0.0,2718.0,1788.0,1746.0,-298.35,0.0,0.0,0.0,274.9,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,0 days 00:18:35,2728640987,2018-02-27T04:05:39.899000+00:00,7545.0,277.5,0.0,0.0,0.0,4775.0,4.0,0.0,3092.0,1001.0,0.0,1027.0,3174.0,0.0,3340.0,1.0,4.0,BOTTOM,0.0,4.0,1.0,2018-02-27T04:28:30.238000+00:00,0.0,13918.0,6006.0,1056.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,7293.0,1479.0,3408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93150600,2,DebPression,21.0,22721.0,7486.0,5415.0,8254.0,13.0,0.0,0.0,142.0,5.0,2,0.0,1510.0,0.0,950.0,1.0,0.0,12.0,1.0,0.0,7.0,True,39.69999999999999,0.0,0.0,0.0,308.4,0.0,0.0,0.0
1.0,8.0,0.0,0.8999999999999999,0.0,0.0,0.0,1.8199999999999998,0.0,0.0,0.0,2582.0,2582.0,6349.0,-137.28000000000003,0.0,0.0,0.0,283.6,0.0,0.0,0.0,2.0,0.0,False,False,False,True,False,False,0 days 00:15:31,2735919472,2018-03-09T01:36:52.170000+00:00,5154.0,245.1,0.0,0.0,0.0,2850.0,5.0,1.0,1055.0,3044.0,3047.0,0.0,0.0,0.0,3340.0,1.0,2.0,NONE,0.0,2.0,1.0,2018-03-10T23:26:46.061000+00:00,629.0,304.0,304.0,280.0,0.0,0.0,0.0,0.0,5.0,0.0,8400.0,8200.0,11347.0,1986.0,5949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93819499,4,Aidanwaw,1.0,11652.0,2291.0,6229.0,290.0,13.0,0.0,0.0,7.0,1.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,246.3,0.0,0.0,0.0,340.7,0.0,0.0,0.0
20.0,11.0,0.0,0.9,0.0,0.0,0.0,0.5799999999999998,0.0,0.0,0.0,3811.0,3811.0,2388.0,-125.07999999999998,0.0,0.0,0.0,307.20000000000005,0.0,0.0,0.0,2.0,0.0,False,False,False,True,True,False,0 days 00:19:30,2733383214,2018-03-06T01:16:32.266000+00:00,7402.0,178.8,0.0,0.0,0.0,3900.0,4.0,1.0,3092.0,3107.0,0.0,0.0,0.0,0.0,3340.0,0.0,1.0,NONE,0.0,0.0,1.0,2018-03-13T01:55:06.018000+00:00,257.0,8663.0,4158.0,2931.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,9888.0,1623.0,4056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93500045,5,portabello2522,24.0,18735.0,5781.0,6988.0,6265.0,16.0,0.0,0.0,81.0,8.0,5,0.0,183.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,98.39999999999998,0.0,0.0,0.0,171.2,0.0,0.0,0.0
8.0,14.0,0.0,3.5999999999999996,4.0,0.0,0.0,,,,,5798.0,5798.0,20145.0,,,,,597.4,1228.6,0.0,0.0,3.0,5.0,False,False,True,False,True,False,0 days 00:24:36,2738923631,2018-03-12T23:52:25.150000+00:00,14846.0,437.4,711.5,0.0,0.0,15800.0,4.0,0.0,3111.0,3074.0,3071.0,3031.0,3034.0,1036.0,3340.0,3.0,27.0,TOP,624.0,15.0,4.0,2018-03-13T01:55:06.018000+00:00,1055.0,2665.0,2665.0,10986.0,0.0,0.0,0.0,0.0,4.0,0.0,8400.0,8200.0,92398.0,35123.0,14343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DUO_CARRY,0.0,93319775,4,TouchdownJr,25.0,101469.0,44194.0,25330.0,6631.0,87.0,0.0,0.0,433.0,3.0,4,3.0,6405.0,6405.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,True,,,,,340.0,705.5,0.0,0.0
1.0,10.0,0.0,5.699999999999999,0.0,0.0,0.0,2.34,0.0,0.0,0.0,1693.0,1693.0,5338.0,-275.6399999999999,0.0,0.0,0.0,529.9,0.0,0.0,0.0,3.0,2.0,False,False,False,False,False,False,0 days 00:11:53,2731576843,2018-03-03T13:56:48.079000+00:00,8406.0,549.3,0.0,0.0,0.0,7500.0,1.0,0.0,1054.0,3071.0,3742.0,3111.0,0.0,0.0,3340.0,3.0,15.0,NONE,313.0,8.0,5.0,2018-03-07T03:16:44.896000+00:00,307.0,3609.0,1813.0,1627.0,8.0,4.0,4.0,0.0,1.0,1.0,8400.0,8200.0,41484.0,10153.0,6681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DUO,0.0,93479895,3,jnnuhcvxnhj,20.0,46576.0,12993.0,8469.0,903.0,61.0,0.0,0.0,407.0,1.0,3,2.0,1482.0,1026.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,True,213.24,0.0,0.0,0.0,513.2,0.0,0.0,0.0
11.0,11.0,0.0,1.8,0.0,0.0,0.0,1.1,0.0,0.0,0.0,3905.0,3905.0,3128.0,-246.32000000000002,0.0,0.0,0.0,375.0,0.0,0.0,0.0,2.0,0.0,False,False,True,False,False,False,0 days 00:17:27,2734979523,2018-03-07T22:58:20.443000+00:00,7357.0,281.5,0.0,0.0,0.0,6700.0,1.0,0.0,1055.0,3071.0,1001.0,3742.0,0.0,0.0,3340.0,1.0,8.0,NONE,308.0,7.0,1.0,2018-03-19T02:47:02.904000+00:00,593.0,1942.0,1103.0,992.0,0.0,0.0,0.0,0.0,1.0,0.0,8400.0,8200.0,39199.0,8308.0,5913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93619180,5,RichMahagony,13.0,41141.0,9412.0,7905.0,1164.0,48.0,0.0,0.0,280.0,2.0,7,0.0,0.0,0.0,1000.0,2.0,0.0,1.0,0.0,0.0,1.0,True,137.78000000000003,0.0,0.0,0.0,338.70000000000005,0.0,0.0,0.0
3.0,10.0,0.0,3.2,0.0,0.0,0.0,2.76,0.0,0.0,0.0,1755.0,1755.0,9422.0,-220.79999999999998,0.0,0.0,0.0,591.4000000000001,0.0,0.0,0.0,3.0,1.0,False,False,True,False,False,False,0 days 00:17:41,2739750185,2018-03-14T06:27:17.348000+00:00,7867.0,259.6,0.0,0.0,0.0,7600.0,2.0,0.0,1055.0,2031.0,3742.0,3071.0,3009.0,0.0,3340.0,2.0,9.0,NONE,0.0,5.0,2.0,2018-03-14T08:09:48.849000+00:00,524.0,1138.0,1138.0,4903.0,0.0,0.0,0.0,0.0,2.0,0.0,8400.0,8200.0,50383.0,10965.0,9987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93711169,4,orangell,18.0,52610.0,13192.0,15891.0,2214.0,67.0,0.0,0.0,89.0,1.0,5,0.0,1089.0,1089.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,True,106.85999999999997,0.0,0.0,0.0,289.0,0.0,0.0,0.0
5.0,13.0,0.0,6.5,0.0,0.0,0.0,1.46,0.0,0.0,0.0,4787.0,4787.0,3413.0,-139.39999999999998,0.0,0.0,0.0,268.9,0.0,0.0,0.0,2.0,0.0,False,False,True,False,False,False,0 days 00:18:22,2739721647,2018-03-14T05:33:14.888000+00:00,8247.0,328.8,0.0,0.0,0.0,7000.0,4.0,0.0,3030.0,3003.0,0.0,1056.0,1001.0,0.0,3340.0,3.0,12.0,NONE,0.0,8.0,1.0,2018-03-14T07:35:31.924000+00:00,829.0,43541.0,12558.0,4683.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,11876.0,1625.0,4617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,93741468,4,TheAreaIsCalling,17.0,81588.0,19846.0,9300.0,2129.0,100.0,0.0,0.0,47.0,1.0,5,0.0,26171.0,5661.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,True,78.12,0.0,0.0,0.0,509.8,0.0,0.0,0.0
4.0,7.0,0.0,0.8999999999999999,0.0,0.0,0.0,1.5599999999999998,0.0,0.0,0.0,43.0,43.0,442.0,-174.93999999999997,0.0,0.0,0.0,127.6,0.0,0.0,0.0,0.0,1.0,False,False,False,False,False,False,0 days 00:19:59,2739728679,2018-03-14T06:17:16.275000+00:00,6322.0,298.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,1.0,3.0,NONE,0.0,3.0,2.0,2018-03-15T05:15:43.147000+00:00,0.0,2436.0,1002.0,245.0,0.0,0.0,0.0,0.0,2.0,0.0,8200.0,8100.0,2387.0,871.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93801483,1,kki0912,1.0,6356.0,2466.0,1276.0,27.0,9.0,0.0,0.0,4.0,1.0,2,0.0,1532.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,180.98000000000002,0.0,0.0,0.0,350.6,0.0,0.0,0.0
7.0,8.0,0.0,0.30000000000000004,0.0,0.0,0.0,1.6600000000000001,0.0,0.0,0.0,3103.0,3103.0,10508.0,-51.42000000000003,0.0,0.0,0.0,602.9,0.0,0.0,0.0,7.0,0.0,False,False,False,False,False,False,0 days 00:18:04,2739719208,2018-03-14T05:23:45.960000+00:00,5679.0,203.2,0.0,0.0,0.0,3550.0,3.0,0.0,1055.0,3044.0,0.0,3047.0,0.0,0.0,3340.0,1.0,2.0,NONE,0.0,2.0,1.0,2018-03-14T06:33:01.162000+00:00,369.0,555.0,555.0,1236.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,10869.0,2026.0,9457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93771141,3,Ionhr,0.0,13229.0,2582.0,10694.0,389.0,9.0,0.0,0.0,0.0,1.0,3,0.0,1805.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,True,157.08000000000004,0.0,0.0,0.0,167.39999999999998,0.0,0.0,0.0
2.0,11.0,0.0,1.4,2.0,0.0,0.0,-1.25,-1.3500000000000003,0.0,0.0,1705.0,1705.0,7323.0,-15.349999999999994,108.35000000000002,0.0,0.0,366.70000000000005,656.9,0.0,0.0,8.0,0.0,False,False,False,False,False,False,0 days 00:26:30,2738905931,2018-03-12T23:16:44.030000+00:00,5669.0,128.2,181.10000000000002,0.0,0.0,850.0,3.0,0.0,1055.0,0.0,1001.0,0.0,0.0,0.0,3340.0,0.0,0.0,BOTTOM,0.0,0.0,0.0,2018-03-14T05:24:12.990000+00:00,208.0,5574.0,1178.0,811.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,37064.0,3412.0,11883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_CARRY,0.0,93741016,4,RareiTrix,3.0,42638.0,4591.0,12694.0,565.0,61.0,0.0,0.0,108.0,1.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,-29.450000000000003,-46.24999999999997,0.0,0.0,229.0,295.0,0.0,0.0
8.0,10.0,0.0,0.4,1.3,0.0,0.0,,,,,3608.0,3608.0,14461.0,,,,,484.70000000000005,740.5,0.0,0.0,12.0,0.0,False,False,True,False,False,False,0 days 00:26:35,2739132410,2018-03-13T04:32:09.328000+00:00,7923.0,183.2,281.0,0.0,0.0,5400.0,4.0,0.0,1056.0,3020.0,3027.0,1056.0,1056.0,1056.0,3341.0,0.0,1.0,MIDDLE,0.0,0.0,1.0,2018-03-15T04:06:36.196000+00:00,221.0,11987.0,2928.0,2844.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,9888.0,2697.0,13591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93680409,3,OdellBackham3,6.0,29258.0,6470.0,16436.0,1171.0,17.0,0.0,0.0,35.0,2.0,5,0.0,7382.0,844.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,True,,,,,148.5,324.4,0.0,0.0
0.0,11.0,0.0,2.7,2.5,0.0,0.0,,,,,0.0,0.0,4847.0,,,,,400.5,446.0,0.0,0.0,8.0,1.0,False,False,False,False,False,False,0 days 00:26:30,2738905931,2018-03-12T23:16:44.030000+00:00,6858.0,215.1,220.2,0.0,0.0,5400.0,4.0,0.0,3020.0,3285.0,0.0,0.0,0.0,0.0,3340.0,2.0,5.0,TOP,0.0,2.0,2.0,2018-03-12T23:16:44.030000+00:00,534.0,51687.0,10691.0,7726.0,0.0,0.0,0.0,0.0,4.0,0.0,8200.0,8100.0,4441.0,674.0,6029.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,93611012,2,frankitect,12.0,56128.0,11365.0,14768.0,691.0,67.0,0.0,0.0,297.0,1.0,1,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,,,,329.0,299.5,0.0,0.0
2.0,17.0,0.0,5.1,8.3,0.0,0.0,3.3999999999999995,6.4,0.0,0.0,11421.0,11421.0,20951.0,-113.90000000000002,191.2,0.0,0.0,572.1999999999999,1108.6,0.0,0.0,1.0,8.0,False,False,False,True,False,True,0 days 00:25:52,2739641258,2018-03-14T03:15:20.499000+00:00,14888.0,370.79999999999995,631.7,0.0,0.0,13533.0,4.0,1.0,1053.0,3071.0,3006.0,3053.0,3078.0,3133.0,3340.0,2.0,32.0,MIDDLE,0.0,28.0,4.0,2018-03-14T03:15:20.499000+00:00,1423.0,2795.0,2795.0,7990.0,8.0,8.0,0.0,0.0,4.0,0.0,8400.0,8200.0,153123.0,37716.0,17677.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,SOLO,0.0,93711374,2,Gimp Suit Singed,61.0,169685.0,49808.0,27314.0,6439.0,166.0,0.0,0.0,675.0,1.0,1,5.0,13766.0,9296.0,1646.0,4.0,0.0,2.0,0.0,0.0,2.0,True,212.50000000000003,526.7,0.0,0.0,458.3,800.4000000000001,0.0,0.0
4.0,9.0,0.0,4.9,0.0,0.0,0.0,3.7799999999999994,0.0,0.0,0.0,1290.0,1290.0,1056.0,-459.17999999999995,0.0,0.0,0.0,296.79999999999995,0.0,0.0,0.0,1.0,1.0,False,False,False,False,False,False,0 days 00:10:07,2739482056,2018-03-13T23:48:08.727000+00:00,5374.0,485.1,0.0,0.0,0.0,3885.0,2.0,0.0,1056.0,3135.0,1001.0,1052.0,0.0,0.0,3340.0,2.0,6.0,NONE,0.0,4.0,2.0,2018-04-06T23:30:33.151000+00:00,497.0,21224.0,4849.0,374.0,0.0,0.0,0.0,0.0,2.0,0.0,8200.0,8100.0,5802.0,1321.0,2594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,93781307,5,MrCharles69,6.0,27027.0,6170.0,2968.0,585.0,49.0,0.0,0.0,77.0,2.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,336.43999999999994,0.0,0.0,0.0,516.9,0.0,0.0,0.0
1.0,7.0,0.0,1.2,0.0,0.0,0.0,1.3800000000000001,0.0,0.0,0.0,896.0,896.0,11598.0,-184.00000000000003,0.0,0.0,0.0,635.4,0.0,0.0,0.0,5.0,0.0,False,False,False,False,False,False,0 days 00:15:28,2739485488,2018-03-14T00:03:21.090000+00:00,4707.0,213.9,0.0,0.0,0.0,2450.0,3.0,0.0,1054.0,3044.0,1001.0,1033.0,0.0,0.0,3340.0,0.0,0.0,NONE,0.0,0.0,0.0,2018-03-14T00:22:13.472000+00:00,226.0,160.0,160.0,627.0,0.0,0.0,0.0,0.0,3.0,0.0,8400.0,8200.0,20877.0,2014.0,9162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO_SUPPORT,0.0,93801356,1,TheOneEyeWonder,1.0,24307.0,2174.0,9789.0,849.0,29.0,0.0,0.0,10.0,2.0,2,0.0,3270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,True,146.52000000000004,0.0,0.0,0.0,198.9,0.0,0.0,0.0
4.0,13.0,0.0,2.9,3.7,0.0,0.0,2.5999999999999996,2.5,0.0,0.0,630.0,630.0,11285.0,-91.95000000000007,-33.19999999999993,0.0,0.0,395.29999999999995,1375.1,0.0,0.0,1.0,5.0,False,True,False,False,False,False,0 days 00:21:55,2739730999,2018-03-14T05:31:52.908000+00:00,12708.0,456.20000000000005,629.9,0.0,0.0,12525.0,1.0,0.0,3031.0,3083.0,3147.0,1037.0,3133.0,1053.0,3340.0,1.0,29.0,TOP,551.0,29.0,3.0,2018-03-20T19:50:21.294000+00:00,1259.0,1933.0,1736.0,2320.0,0.0,0.0,0.0,0.0,1.0,0.0,8400.0,8200.0,68231.0,24447.0,17843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DUO,0.0,93841455,4,CBRS Jeezreel,1.0,70164.0,26183.0,20163.0,5017.0,69.0,0.0,0.0,10.0,2.0,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,251.34999999999997,103.9,0.0,0.0,391.9,508.29999999999995,0.0,0.0
8.0,11.0,0.0,3.1,2.3,0.0,0.0,0.6000000000000001,-2.3,0.0,0.0,2607.0,2607.0,9734.0,187.3,221.59999999999997,0.0,0.0,557.0,1150.1999999999998,0.0,0.0,5.0,1.0,False,True,True,False,False,False,0 days 00:20:03,2739687932,2018-03-14T04:27:14.117000+00:00,7000.0,242.79999999999998,406.6,0.0,0.0,6650.0,4.0,0.0,3071.0,3006.0,3077.0,3052.0,0.0,0.0,3340.0,1.0,4.0,TOP,0.0,2.0,2.0,2018-03-14T05:12:11.279000+00:00,503.0,527.0,527.0,8979.0,4.0,4.0,0.0,0.0,4.0,0.0,8400.0,8200.0,40893.0,7150.0,7901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,92419747,3,ArcaliteNA79,16.0,44772.0,8485.0,17072.0,2416.0,54.0,0.0,0.0,88.0,2.0,3,0.0,3352.0,807.0,190.0,2.0,0.0,0.0,0.0,0.0,0.0,True,100.5,-8.100000000000023,0.0,0.0,410.0,409.7,0.0,0.0
6.0,11.0,0.0,3.9,0.0,0.0,0.0,1.54,0.0,0.0,0.0,2216.0,1774.0,5122.0,-235.50000000000003,0.0,0.0,0.0,411.8,0.0,0.0,0.0,0.0,3.0,False,False,False,False,False,False,0 days 00:16:11,2735234212,2018-03-08T04:57:08.573000+00:00,9586.0,407.40000000000003,0.0,0.0,0.0,6500.0,4.0,0.0,3074.0,3009.0,3044.0,3067.0,0.0,0.0,3340.0,1.0,22.0,NONE,0.0,22.0,4.0,2018-03-08T04:57:08.573000+00:00,0.0,1963.0,1050.0,2765.0,2.0,0.0,0.0,0.0,4.0,0.0,8400.0,8200.0,58149.0,15651.0,6772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DUO_SUPPORT,0.0,93869291,1,Thiccie D,15.0,61593.0,16701.0,9538.0,3489.0,66.0,0.0,0.0,21.0,1.0,1,2.0,1480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,150.12000000000003,0.0,0.0,0.0,411.5,0.0,0.0,0.0
0.0,11.0,0.0,2.8,3.2,0.0,0.0,0.40000000000000013,-1.5999999999999999,0.0,0.0,3726.0,3726.0,2403.0,26.80000000000001,-49.00000000000003,0.0,0.0,336.20000000000005,392.6,0.0,0.0,4.0,0.0,False,False,False,False,False,True,0 days 00:21:33,2730668441,2018-03-02T10:06:30.734000+00:00,5998.0,161.9,356.5,0.0,0.0,4000.0,5.0,0.0,1055.0,1038.0,1001.0,3086.0,1051.0,1042.0,3340.0,0.0,2.0,MIDDLE,204.0,0.0,1.0,2018-03-16T12:26:06.854000+00:00,446.0,152.0,152.0,3819.0,0.0,0.0,0.0,0.0,5.0,0.0,8000.0,8200.0,43331.0,6127.0,3468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOLO,0.0,93489456,5,SonTaKaShi,19.0,43484.0,6279.0,7288.0,657.0,60.0,0.0,0.0,847.0,1.0,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,False,-84.20000000000002,-49.80000000000001,0.0,0.0,399.20000000000005,417.9,0.0,0.0
